"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,46.4096,,
"CAN","Canada","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,46.4096,,
"CAN","Canada","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,47.9696,,
"CAN","Canada","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,49.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,49.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,49.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,53.5296,,
"CAN","Canada","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,53.5296,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,32772.437701,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,32814.27429,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,34414.418859,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,36316.030206,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,37496.309864,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,38579.748365,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,40808.135524,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,41678.099585,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,43606.00689,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,44871.637572,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,45753.515804,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,47743.36969,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,50031.980685,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,52617.383712,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,53597.63608,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,54970.000518,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,58013.66319,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,59356.412336,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,61614.627079,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,63398.649798,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,64216.170721,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,66734.081451,,
"AUT","Austria","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,69859.626997,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,40.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,40.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,40.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,40.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,40.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,35.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,35.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,35.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,35.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,35.6,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,35.66,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,35.66,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,35.66,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,35.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2020","2020","PC","Percentage","0","Units",,,40.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2021","2021","PC","Percentage","0","Units",,,40.76,,
"TUR","Türkiye","TOP_TRATE","Top tax rates","2022","2022","PC","Percentage","0","Units",,,40.76,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,7.631058,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,7.330911,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,3.774236,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,3.547866,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,2.466003,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,2.486003,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,2.547166,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,2.601542,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,3.396165,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,3.604928,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,3.671764,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,3.598288,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,3.644372,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,4.577573,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,4.500868,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,4.501532,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,4.552837,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,6.315402,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,6.150687,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,6.092246,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,6.341727,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,6.353355,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,6.125302,,
"NOR","Norway","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,43.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,39,,
"NOR","Norway","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,39,,
"NOR","Norway","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,38.7,,
"NOR","Norway","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,38.52,,
"NOR","Norway","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,38.4,,
"NOR","Norway","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,38.2,,
"NOR","Norway","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,38.2,,
"NOR","Norway","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,38.2,,
"NOR","Norway","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,38.4,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,19697.609458,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,18683.983151,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,17862.714499,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,17137.603134,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,17606.558391,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,18855.97743,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,18560.195204,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,15693.19622,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,16947.370458,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,18165.566642,,
"TUR","Türkiye","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,19601.848542,,
